Rakuten Category ID,ZenPlus Category ID
568823,29837
568824,29837
111969,30024
201921,29837
208104,29837
208116,29837
407930,29837
568797,29837
568798,29837
568799,29837
568800,29430
568801,29837
568802,29837
568803,29837
568804,29837
568805,31348
111965,30024
201923,29837
302439,29837
565838,29837
565839,29837
565840,29837
565841,29837
565842,29837
565843,29837
568859,29837
568860,29837
568861,29837
568862,29837
568863,29837
111967,29837
201926,29837
208113,29837
208114,29837
565832,29837
565833,29837
565834,29837
565835,29837
565836,29837
568831,29837
568832,29837
568833,29837
568834,29837
568835,29837
568836,29837
568838,29837
568839,30024
501960,29837
565837,30024
568840,29837
568841,29837
568842,29837
568843,29837
568844,29837
568845,29837
568846,29837
201899,29838
565761,29838
568806,29838
568807,29838
568808,29838
568809,29838
568810,29838
568811,29838
568812,29838
568813,29838
568814,29838
568815,29838
568816,29838
201912,29936
565762,29936
568817,29936
568818,29936
568819,29936
568820,29936
568821,29936
568822,29936
568825,29837
568826,29837
568827,29837
208108,29837
208112,29837
568828,29837
568829,29837
568830,29837
565765,29837
568847,29837
568848,29837
568849,29837
568850,29837
568851,29837
568852,29837
568853,29837
568854,29837
568855,29837
568856,29837
568857,29837
568858,30024
302446,29837
568864,29837
568865,29837
568867,29837
568868,29837
568869,29837
568870,29837
568871,29837
568872,29837
302370,27895
565851,27895
402216,27895
565852,27895
565853,27895
214578,27895
214579,27895
213411,31673
568750,27895
568751,27895
568752,27895
101897,31612
205002,31357
205003,31357
407865,31357
407872,31357
506318,29999
568503,31357
101898,31612
205015,31357
205016,31357
205017,31357
407890,29999
501851,31357
568504,31357
201864,31612
208057,31357
214545,31357
302364,31357
407905,31357
501853,31357
501854,31357
506350,31357
407897,31357
407898,31357
407899,31357
407900,31357
407901,31357
407902,31612
506344,31357
506345,31357
506346,31357
501866,31593
501867,31593
501868,31593
501869,31593
501870,31593
302351,30679
501788,30732
501797,31357
201857,31686
501840,31692
501847,31357
407944,31590
567775,31590
567776,31590
567777,31590
567778,31590
407945,31612
567779,30290
567780,31758
567781,32109
567782,31357
567783,31357
567784,29733
567785,31357
567786,31357
568434,30170
200175,30288
302237,27895
506024,27895
506031,27895
506038,27895
506046,27895
506053,27895
506058,27895
506066,27895
565811,27895
565812,27895
302235,27895
565813,27895
565814,27895
208007,30288
506140,27895
506141,27895
506142,27895
302248,27895
302249,27895
302250,27895
302251,27895
302252,30288
208006,30288
501659,27895
506092,27895
506099,27895
506105,31758
506111,27895
204991,30288
402095,27895
402097,27895
506117,27895
506123,27895
506129,27895
506135,30107
200179,30613
201803,27895
214496,27895
214500,27895
501695,27895
506143,27895
565806,27895
201812,30613
214507,27895
214508,27895
302253,27895
201827,30613
302285,27895
402119,30580
565810,30556
208008,30613
302265,30290
302270,27895
302271,27895
302272,27895
201816,30580
208009,30613
302274,27895
565809,27895
568505,27895
568506,27895
501707,27895
501711,27895
501718,27895
501721,27895
501722,30613
565807,27895
565808,27895
200181,31762
201866,31762
201868,31762
204695,31762
204697,31762
204700,31762
205053,31762
205054,31762
208062,31762
213416,31762
213418,31762
503299,31762
565854,31762
565855,31762
565856,31762
565857,31762
565858,31762
565859,31762
565860,31762
568248,31762
568339,31762
568340,31762
205055,31761
501871,30518
501873,30537
201873,31761
501878,31761
201867,31761
204690,31761
205052,31761
302619,31761
565861,31761
565862,31761
565863,31761
565864,31789
568666,30979
568667,30984
402360,31304
402363,31304
402366,31304
565879,31304
402375,31352
565884,31352
565885,31352
565886,31352
565880,31303
565881,31303
565882,31303
565883,31303
508931,30933
508932,30933
508933,30933
508925,30927
565822,30927
565823,30927
302448,30979
501982,30984
501987,30953
508972,30990
565820,30990
565821,30990
214630,31619
214635,31673
402393,31619
402397,31619
402401,31619
568501,31619
214621,31620
565826,31620
565827,31620
565931,31619
565932,31619
565934,31619
565935,31619
565936,31673
568502,31619
214646,31675
214664,31675
565831,31675
214647,31686
501988,31692
565828,31674
214652,31698
565829,31698
565830,31698
502013,32064
502019,32064
502025,32064
502026,32064
502028,32084
502034,32084
502040,32084
502041,32084
502011,32047
565888,32047
565889,32047
502009,32047
565890,32047
565891,32047
402421,31718
402422,31718
402423,31734
565895,31727
565896,31727
214676,31804
214677,31804
214678,31804
214679,31804
214680,31804
402431,31804
402434,31804
402435,31804
565887,31804
214682,31816
214683,31816
214684,31816
214687,31820
214689,31820
402437,31820
402438,31820
402439,31820
402441,31820
402442,31820
568508,31820
568509,31820
568510,31820
568511,31820
214690,31832
402445,31832
402446,31832
402448,31832
402451,31832
568245,31832
568246,31832
565018,31803
565019,31803
565020,31803
565021,31803
565022,31803
565023,31842
565024,31803
565025,31803
565026,31803
565027,31803
565028,31803
302475,31745
302476,31745
302477,31745
302478,31745
402496,27895
402500,27895
565897,29787
407917,31791
501881,31791
501882,31791
501883,31791
568338,31791
509066,30679
565849,30732
509058,27895
565850,27895
302518,27895
302523,27895
302529,27895
302536,27895
302542,27895
304904,31941
565789,27895
565790,27895
566056,27895
566057,27895
505353,27895
565791,27895
565792,27895
566058,27895
214495,27895
501709,27895
505359,27895
566059,27895
303999,27895
304042,27895
302551,27895
302560,27895
302562,27895
565793,27895
565794,31941
101047,27895
208224,27895
208231,27895
208236,27895
208237,27895
214881,27895
567555,31941
201947,27895
201949,32027
565893,30107
565894,30990
205080,27895
205082,30024
214718,27895
402453,30026
402461,27895
502001,31750
502004,27895
502005,27895
565892,27895
568507,27895
201971,32027
214691,27895
214698,27895
214699,27895
214700,27895
214705,27895
214708,27895
214709,27895
214710,27895
214714,27895
214715,27895
214716,27895
501970,27895
501971,27895
501972,27895
566332,32027
568618,27895
568619,27895
402505,32107
402506,32108
402507,32109
402508,32110
402509,32111
402510,32112
402511,32113
407940,31302
502043,31675
502044,31698
502045,30842
564416,29989
567264,30679
567265,30732
567266,27895
567267,27895
202013,43073
202014,43073
202017,43073
202019,43073
202020,43073
202021,43073
202022,43073
202027,43073
202034,43073
202037,43073
202041,43073
202042,43073
202048,43073
202049,43073
202051,43073
202053,43073
202054,43073
202061,43073
202064,43073
202065,43073
202066,43073
202070,43073
202074,43073
202075,43073
202076,43073
202079,43073
203200,43073
203201,43073
204633,43073
204634,43073
209420,43073
209421,43073
209424,43073
209428,43073
209431,43073
209438,43073
209443,43073
209446,43073
209447,43073
209455,43073
209458,43073
209463,43073
209469,43073
209472,43073
209475,43073
209481,43073
209484,43073
304350,43073
304351,43073
404301,43073
404311,43073
404315,43073
404316,43073
507643,43073
507645,43073
551148,43073
555516,43073
555517,43073
555518,43073
555519,43073
555522,43073
555523,43073
560428,43073
560436,43073
560441,43073
560447,43073
560458,43073
560462,43073
560467,43073
560471,43073
560486,43073
563837,43073
563838,43073
563840,43073
563841,43073
564663,43073
564664,43073
564665,43073
564666,43073
564667,43073
564668,43073
564890,43073
566295,43073
566297,43073
566298,43073
202081,43073
202083,43073
202085,43073
202087,43073
202090,43073
202091,43073
202092,43073
202095,43073
202098,43073
202099,43073
202103,43073
202107,43073
202110,43073
202113,43073
202114,43073
202119,43073
202120,43073
202121,43073
202124,43073
202125,43073
202126,43073
202127,43073
202130,43073
202131,43073
202132,43073
202133,43073
202586,43073
204636,43073
204638,43073
209491,43073
209495,43073
209503,43073
209507,43073
209511,43073
209512,43073
209516,43073
304333,43073
304354,43073
509524,43073
509526,43073
509527,43073
555528,43073
555529,43073
555531,43073
555533,43073
560504,43073
560509,43073
560514,43073
560520,43073
560523,43073
560526,43073
560529,43073
560534,43073
560548,43073
560554,43073
560560,43073
560569,43073
563978,43073
564675,43073
564676,43073
566328,43073
566329,43073
566330,43073
202135,43073
202139,43073
202140,43073
202141,43073
202147,43073
202148,43073
202150,43073
202153,43073
202157,43073
202158,43073
202159,43073
202161,43073
202163,43073
202164,43073
202166,43073
202169,43073
202173,43073
202175,43073
202176,43073
202177,43073
202587,43073
204639,43073
204640,43073
209521,43073
209525,43073
209527,43073
209530,43073
209533,43073
304336,43073
507646,43073
509528,43073
555534,43073
555535,43073
560580,43073
560583,43073
560602,43073
563985,43073
563986,43073
564679,43073
564680,43073
564681,43073
564683,43073
564684,43073
564685,43073
564686,43073
564687,43073
564688,43073
566309,43073
566310,43073
566311,43073
566312,43073
566313,43073
566314,43073
566315,43073
202188,43073
202190,43073
202191,43073
202192,43073
202195,43073
202204,43073
202206,43073
202208,43073
202209,43073
202588,43073
209535,43073
209539,43073
209542,43073
209550,43073
209553,43073
209556,43073
209557,43073
209560,43073
507647,43073
555540,43073
560606,43073
560609,43073
560625,43073
560629,43073
563987,43073
564689,43073
564891,43073
202213,43073
202214,43073
202215,43073
202220,43073
202224,43073
202238,43073
202239,43073
202589,43073
209563,43073
209568,43073
209575,43073
209578,43073
209581,43073
209584,43073
209586,43073
209590,43073
404321,43073
404322,43073
509532,43073
555541,43073
560645,43073
560646,43073
560650,43073
560660,43073
560671,43073
564701,43073
564709,43073
202246,43073
202248,43073
202252,43073
202253,43073
203203,43073
209596,43073
209597,43073
209603,43073
209606,43073
209609,43073
509536,43073
555545,43073
555546,43073
555547,43073
560641,43073
560642,43073
564693,43073
564694,43073
564695,43073
564696,43073
564697,43073
564698,43073
566286,43073
566287,43073
566288,43073
202255,43073
202258,43073
202259,43073
202263,43073
202264,43073
202266,43073
202269,43073
202270,43073
209613,43073
209617,43073
209620,43073
209625,43073
209630,43073
404328,43073
412197,43073
412198,43073
509539,43073
555548,43073
564719,43073
564720,43073
566289,43073
566290,43073
202273,43073
202274,43073
202275,43073
202276,43073
202278,43073
202279,43073
202281,43073
202286,43073
202288,43073
202295,43073
202297,43073
209635,43073
209639,43073
209642,43073
209648,43073
509547,43073
509550,43073
509553,43073
555553,43073
555554,43073
555556,43073
560684,43073
563994,43073
564710,43073
564711,43073
564713,43073
564714,43073
566283,43073
566284,43073
566285,43073
202303,43073
202304,43073
202308,43073
209673,43073
555563,43073
560735,43073
560739,43073
564734,43073
202313,43073
202318,43073
202320,43073
209693,43073
209698,43073
209701,43073
209703,43073
209709,43073
209713,43073
209714,43073
503253,43073
555574,43073
555580,43073
560757,43073
560758,43073
560761,43073
560763,43073
560768,43073
564744,43073
564745,43073
564746,43073
564747,43073
564748,43073
564749,43073
564752,43073
564892,43073
566272,43073
202326,43073
202328,43073
202329,43073
202331,43073
202333,43073
209718,43073
209721,43073
216185,43073
503254,43073
555591,43073
555592,43073
209727,43073
202350,43073
209748,43073
560859,43073
564765,43073
202355,43073
202366,43073
202367,43073
204649,43073
560812,43073
560821,43073
560822,43073
202369,43073
202373,43073
202375,43073
404347,43073
560896,43073
564769,43073
566280,43073
566281,43073
202384,43073
202386,43073
209793,43073
551152,43073
555600,43073
560991,43073
566299,43073
202392,43073
202395,43073
202398,43073
209794,43073
509585,43073
560839,43073
202400,43073
202401,43073
202404,43073
202408,43073
202410,43073
209795,43073
209800,43073
209804,43073
209807,43073
502849,43073
555602,43073
555603,43073
560772,43073
560779,43073
560782,43073
560789,43073
564011,43073
564757,43073
564760,43073
202412,43073
202415,43073
202419,43073
209812,43073
404358,43073
507650,43073
555604,43073
555605,43073
555610,43073
560951,43073
564774,43073
564777,43073
564778,43073
564856,43073
202421,43073
202422,43073
202424,43073
202430,43073
202431,43073
202432,43073
202434,43073
202437,43073
209657,43073
209661,43073
404333,43073
502848,43073
555557,43073
564724,43073
566318,43073
566321,43073
566322,43073
566323,43073
202442,43073
202444,43073
202445,43073
202594,43073
209816,43073
404359,43073
555611,43073
564761,43073
566305,43073
566306,43073
202447,43073
202449,43073
202451,43073
202453,43073
202455,43073
202456,43073
202458,43073
203204,43073
209818,43073
209819,43073
209820,43073
209821,43073
551153,43073
555612,43073
560944,43073
560945,43073
202464,43073
202466,43073
560901,43073
560905,43073
560913,43073
202475,43073
202595,43073
202596,43073
202597,43073
202598,43073
202601,43073
202606,43073
202629,43073
509590,43073
202616,43073
202634,43073
202642,43073
209826,43073
209828,43073
555613,43073
560977,43073
560982,43073
560986,43073
564787,43073
202599,43073
202600,43073
202072,43073
209489,43073
555526,43073
560489,43073
560490,43073
560493,43073
560498,43073
560501,43073
564671,43073
564672,43073
564673,43073
202298,43073
209654,43073
509555,43073
509556,43073
560704,43073
560705,43073
560706,43073
560707,43073
560708,43073
202568,43073
209671,43073
404334,43073
503251,43073
503252,43073
560721,43073
560724,43073
564725,43073
564726,43073
564728,43073
566251,43073
566252,43073
566253,43073
566254,43073
566256,43073
202309,43073
566263,43073
566267,43073
202343,43073
209739,43073
209745,43073
503255,43073
509569,43073
560796,43073
560799,43073
564762,43073
566279,43073
202356,43073
209757,43073
209758,43073
209761,43073
209762,43073
209763,43073
412202,43073
412203,43073
507648,43073
555593,43073
560965,43073
560974,43073
560975,43073
564779,43073
564781,43073
564783,43073
202376,43073
202378,43073
555597,43073
555598,43073
555599,43073
202468,43073
209824,43073
203205,43073
304353,43073
304360,43073
304364,43073
404380,43073
509591,43073
204647,43073
202575,43073
404351,43073
404353,43073
202377,43073
404384,43073
509598,43073
509599,43073
509600,43073
560746,43073
566258,43073
566262,43073
202459,43073
202577,43073
202346,43073
202347,43073
209749,43073
412201,43073
551151,43073
560872,43073
564766,43073
566282,43073
202438,43073
560889,43073
202569,43073
560927,43073
566268,43073
202311,43073
561007,43073
561025,43073
561034,43073
561035,43073
561038,43073
566316,43073
566317,43073
404378,43073
561054,43073
561074,43073
566274,43073
200312,43073
404442,43073
404444,43073
404473,43073
200311,48811
404514,43073
404525,43073
404542,43073
404560,43073
404572,43073
404581,43073
561290,43073
404589,43073
404615,43073
404642,43073
404674,43073
404688,43073
561181,43073
404718,43073
404739,43073
404767,43073
404794,43073
404804,43073
404819,43073
561232,43073
561238,43073
561620,43073
561631,43073
561471,43073
216804,43073
561587,43073
216809,43073
200313,43073
561692,43073
561696,43073
561702,43073
561708,43073
561357,43073
561535,43073
561566,43073
561659,43073
561720,43073
561732,43073
561747,43073
561788,43073
555713,43073
561913,43073
561934,43073
562010,43073
304565,43073
562023,43073
562024,43073
562029,43073
555714,43073
562035,43073
304566,43073
562044,43073
562051,43073
101199,1687
213665,350
213669,350
213671,350
213672,350
213675,350
213676,350
101167,1687
300921,350
300927,350
300933,350
300934,350
300936,350
112197,350
200420,350
406864,350
555002,350
555003,350
555004,350
565999,350
567494,350
567495,350
567496,350
567497,350
567498,350
567499,350
567500,350
567501,350
567814,350
567503,350
567504,350
567505,350
567506,350
567507,350
568646,350
101918,2630
406881,2630
406889,2630
406894,2630
406895,2630
406896,2630
406897,2630
406898,2630
406901,2630
406908,2630
406909,2630
406915,2630
101227,2675
406925,2675
406926,2675
300978,2550
406876,2550
566718,2550
566814,2550
207618,350
213591,350
213592,350
213593,350
213596,350
213599,350
213600,350
213601,350
207615,350
213612,350
213613,350
401002,350
207614,350
207617,350
207619,350
213615,350
213616,350
213617,350
213618,350
400868,350
400869,350
400870,350
207627,350
213629,350
213630,350
213631,350
213632,350
213634,350
213635,350
213636,350
213637,350
213641,350
406824,350
412207,350
500395,350
213687,350
213688,350
213689,350
213690,350
213691,350
213692,350
213693,350
213694,350
201589,2549
213739,350
213743,350
213744,350
213745,350
213747,350
213748,350
401029,350
401030,350
401031,350
401033,350
401034,350
401037,350
568360,350
213783,350
213784,350
213785,350
213786,350
213787,350
213788,350
213789,350
213790,350
213791,350
213792,350
213793,2549
213796,350
213797,350
213798,350
213801,2549
409615,350
567490,350
551344,350
551346,350
551347,2549
566492,350
201587,2549
213746,350
401032,350
401036,350
567575,350
567576,350
567577,2549
568315,350
568316,350
201656,350
213717,350
213718,350
213719,350
566493,350
566494,350
200416,350
213723,350
213724,350
213725,350
213726,350
213727,350
505323,350
203103,10264
206305,10137
206322,10137
215405,10217
215413,10137
215418,10137
507557,10208
507564,10137
565726,10198
565727,10137
203102,10185
507542,10185
507549,10185
507550,10185
507551,10185
206300,10179
215398,10137
215404,10216
567261,10137
112109,10309
206145,9088
206146,9088
215319,9088
215322,9088
201659,9773
206187,9088
206191,9088
206192,9088
215323,9088
215341,9088
215306,9088
215307,9773
215373,9088
304253,9088
404145,9088
215311,9088
215312,9773
304263,9088
304264,9088
565725,9088
215314,9088
215315,9088
215316,9088
215317,9773
404144,9088
215328,9088
215330,9088
215331,9088
215332,9773
215308,9773
304255,9088
304256,9088
215309,9773
304258,9088
304259,9088
206190,9088
215318,9773
304267,9088
304268,9088
555273,9088
409844,10320
509400,10320
509403,10320
509404,10320
509405,10320
112934,9411
206135,9313
404094,9088
404102,9347
409670,9405
555259,9088
560149,9404
565715,9095
201664,9773
206205,9088
215326,9088
215346,9088
409751,9088
409752,9088
409755,9499
555268,9088
112107,9773
206150,9088
206151,9088
206152,9088
206153,9088
206154,9088
215297,9088
404137,9088
409742,9088
200431,9487
206156,9428
206158,9088
206159,9414
206160,9424
206161,9426
206162,9427
206163,9425
206164,9417
206166,9421
206167,9088
206168,9418
206169,9413
206170,9434
206171,9420
206172,9439
206173,9440
206174,9088
206175,9442
206176,9088
206185,9444
215290,9088
215292,9435
215293,9436
215294,9419
304234,9088
304235,9438
409718,9429
409728,9446
568431,9088
206193,10081
206201,9594
507515,9589
565716,9088
565717,9088
206351,9773
409760,9088
409767,9088
409774,9088
409775,9088
409776,9088
112106,9773
210762,9088
210767,9088
210771,9088
404125,9088
404132,9088
555284,9088
206148,9773
215325,9088
409791,9088
555286,9088
555287,9088
555288,9088
555289,9088
555290,9088
112110,9773
215335,9088
215337,9088
215338,9088
215339,9088
409796,9088
409797,9088
409798,9088
206216,9773
404146,9088
404147,9088
409795,9088
555292,9088
206217,9773
215348,9088
215350,9088
304271,9088
404148,9088
404139,9088
404140,9088
404142,9088
404143,9773
206210,9773
404121,9088
409765,9088
409766,9088
409804,9088
409805,9088
409806,9088
409807,9088
409808,9088
409809,9088
409810,9773
206218,9773
502657,9415
502658,9088
502659,9088
112936,10015
215352,9985
404149,9088
409815,9997
409819,9088
409820,10007
507520,10002
565724,9774
201670,9499
201671,10136
204174,10025
206284,9088
206285,9088
215359,9088
215360,9088
112121,10136
215363,9088
215364,9088
404161,9088
112118,10136
206268,9088
206269,9088
206270,9088
206271,9088
206272,9088
404162,9088
206287,9088
206289,9088
206290,9088
206292,10136
215396,9088
112117,10136
215391,9088
215392,9088
409833,9088
210751,9773
565718,9088
565719,9088
565720,9088
565721,9088
565722,9088
565723,9088
210752,9773
565730,9088
565732,9088
565734,9088
200540,21560
200542,21560
300011,21560
300022,21560
300034,21560
300045,21560
300056,21560
300067,21560
300078,21560
300089,21560
406001,21560
406012,21560
406023,21560
200545,21695
200546,21695
205895,21695
300160,21695
300187,21695
300214,21695
300241,21695
300268,21695
406042,21695
406069,21695
406097,21695
406124,21695
406151,21695
406178,21695
300328,22222
500131,22222
500132,22222
503295,22222
508097,22222
508108,22222
101312,22077
406214,22077
500062,22077
500074,22077
500086,22077
500098,22077
500110,22077
500122,22077
500123,22077
500124,22077
500125,22077
505066,22077
101314,22153
101325,22153
406217,22153
406218,22153
406219,22153
406220,22153
406222,22153
406223,22153
406224,22153
406225,22153
406226,22153
406227,22153
406228,22153
300295,21988
500001,21988
500002,21988
500003,21988
500031,21988
500060,21988
500061,21988
205897,21559
500128,21559
500130,22276
505062,22205
508093,22205
508096,22205
300122,22251
300322,22251
406036,22251
508120,22251
508121,22251
101337,23372
101339,23372
101340,23372
101342,23372
101947,23372
200629,23372
200630,23372
200631,23372
200632,23372
200633,23372
101345,23417
101948,23417
200658,23417
200662,23417
200664,23417
200665,23417
200668,23417
101949,23494
200684,23371
200685,23371
564134,23371
101353,23443
200678,23443
200679,23443
200680,23443
200681,23443
200682,23443
200683,23443
101351,23494
200701,23291
200702,23303
101359,21052
101360,21052
101361,21052
101362,21052
101363,21052
101365,21052
101366,21052
101368,21052
101369,21052
101951,21052
507984,21052
507985,21052
507986,21052
507987,21052
507989,21052
507990,21052
507993,21052
563971,21052
101371,21100
101952,21100
200554,21100
300330,21100
300331,21100
300332,21100
300333,21100
300334,21100
300335,21100
508005,21100
508007,21100
508008,21100
508009,21100
508010,21100
508012,21100
508015,21100
101953,21200
400041,21200
400053,21200
500160,21200
500171,21200
508035,21200
207501,21338
207503,21338
207504,21338
207505,21338
207508,21338
101380,21169
211004,21169
211005,21169
211006,21169
211007,21169
211008,21169
211010,21169
211012,21169
211013,21169
211014,21169
406288,21169
508025,21169
508034,21169
508057,21169
568731,21169
304900,21123
400020,21123
400026,21123
553471,21123
101378,21252
300338,21252
300346,21252
300349,21252
300351,21252
508052,21252
562677,21252
101367,21077
400009,21077
400010,21077
400011,21077
400012,21077
400013,21077
400014,21077
400016,21077
400017,21077
507995,21077
507996,21077
507997,21077
507998,21077
508000,21077
508001,21077
508003,21077
553470,21077
204209,21162
400034,21162
400035,21162
400036,21162
400037,21162
400038,21162
101379,21291
500183,21291
500185,21291
500186,21291
500187,21291
500188,21291
500189,21291
500190,21291
508059,21291
508061,21291
508062,21291
508067,21291
508068,21291
508075,21291
406294,21345
508079,21345
508080,21345
508081,21345
508082,21345
508083,21345
508077,21355
563989,21051
563990,21051
563992,21051
563993,21169
563995,21051
563996,21051
563997,21051
200564,23496
200565,23496
200566,23496
200568,23496
200570,23496
200572,23496
200573,23496
200577,23496
200578,23512
200579,23512
200581,23512
200582,23512
200583,23519
200584,23519
200585,23519
200587,23519
406283,23365
406285,23365
406286,23365
505035,21357
553487,21357
553488,21357
553489,21357
553490,21357
553491,21357
553492,21357
553493,21357
553495,21357
553496,21357
564005,21357
505036,21370
553499,21370
553500,21370
553501,21370
553502,21370
553503,21370
553504,21370
553505,21370
553506,21370
553508,21370
553509,21370
505037,21384
553512,21384
553513,21384
553514,21384
553515,21384
553516,21384
553517,21384
553518,21384
553520,21384
553521,21384
564009,21384
505038,21397
553524,21397
553525,21397
553526,21397
553527,21397
505039,21404
553530,21404
553531,21404
553532,21404
553533,21404
553534,21404
505040,21412
553537,21412
553538,21412
553539,21412
553540,21412
553541,21412
553542,21412
553543,21412
553544,21412
553545,21412
553546,21412
553547,21412
553548,21412
505041,21427
553551,21427
553563,21427
553575,21427
553587,21427
553599,21427
505042,21480
553603,21480
553618,21480
553621,21480
553630,21480
553632,21480
553633,21480
562680,21480
505043,21519
553641,21519
553642,21519
553644,21519
553645,21519
553646,21519
553648,21519
505045,21545
553665,21545
553667,21545
553668,21545
553669,21545
505046,21553
553672,21553
553673,21553
568235,21553
568236,21553
568237,21553
553640,21558
564036,21356
564038,21356
564039,21356
564040,21412
564041,21356
564042,21356
564043,21356
101384,41713
101398,41713
101399,41713
101400,41713
101955,41713
101418,41713
101419,41713
101432,41713
101960,41713
553256,41713
553275,41713
553276,41713
553277,41713
553278,41713
553279,41713
553280,41713
553281,41713
553282,41713
200057,922
207931,0
207933,0
207934,0
207935,0
207936,0
207937,0
207938,0
207939,0
214297,0
200056,922
207942,0
207945,0
207946,37892
565056,27370
565561,0
565562,0
565563,0
565564,0
565565,0
565566,0
202561,2461
565553,0
565554,0
565555,0
565556,0
565557,0
565558,0
565560,2461
551219,21050
564105,21050
566980,21050
566981,21050
211311,21050
400365,21050
400366,21050
400367,21050
566987,21050
566988,21050
566989,21050
566990,21050
566991,21050
211210,21050
211211,21050
566972,21050
566973,21050
566974,21050
566975,21050
566976,21050
566977,21050
566978,21050
566979,37581
204212,21050
204213,21050
204214,21050
204216,21050
204217,21050
204218,21050
566982,21050
204220,21050
204221,21050
204222,21050
204223,21050
204224,21050
204225,21050
204226,21050
204227,21050
564121,21050
211318,21050
211319,21050
211320,21050
211321,21050
211322,21050
211323,21050
211363,21050
211364,21050
211365,21050
211366,21050
562687,21050
562690,21050
562691,21050
562692,21050
566983,21050
566984,21050
566985,21050
566986,21050
206035,37581
406371,21050
406372,21050
406373,21050
406374,21050
206055,21050
206056,21050
206059,21050
206060,21050
206061,21050
205993,21050
211150,21050
211158,21050
400323,21050
205906,21050
211072,21050
400258,22508
400259,21050
205908,21050
205948,21050
205994,21050
211091,21050
211092,21050
400293,21050
406362,21050
500218,21050
500220,21050
500221,21050
500238,21050
566965,21050
566966,37581
566967,21050
566968,21050
566969,21050
566970,21050
566971,21050
206048,21050
206049,21050
206050,21050
568332,21050
406350,21050
568333,21050
568334,21050
568335,21050
568336,21050
101925,32556
200505,32469
200506,32469
200507,32469
200508,32469
200509,32469
200510,32469
200511,32469
208848,32469
208850,32469
208852,32469
208853,32469
208856,32469
208857,32469
200480,32556
202002,32469
202003,32469
202004,31059
202005,31357
202006,32469
202007,32469
202009,32469
208816,32469
208817,32469
208818,31619
208819,31674
208820,32469
405429,32620
507869,32469
562178,32623
200488,32556
208763,32469
208764,32469
208765,32469
208766,32469
202008,32485
208822,32485
208823,32485
208824,32485
208826,32485
405426,32485
503175,32485
101927,32504
200484,32504
208834,32504
208835,32504
200482,32510
208837,32510
208838,32510
208839,32510
208840,32510
208841,32510
208842,32510
200481,32518
208844,32518
208845,32518
208846,32518
208847,32518
411381,32518
507870,32518
208775,32426
208776,32469
208777,32469
208778,32469
208779,32469
208780,32469
208781,32469
208782,32469
208783,32469
208784,32469
208854,32469
208855,32469
208858,32556
405427,32469
507871,32469
200524,32273
200525,32273
200526,32703
208950,32273
208953,32273
208954,32273
208955,32703
101275,32659
200512,32667
208957,32273
208962,32273
208963,32273
208964,32273
208965,32273
208966,32273
208967,32703
208969,32273
208988,32688
200496,32703
208931,32273
208937,32632
208940,32636
208944,32641
208968,32273
208982,32273
208995,32693
209023,32694
101290,32849
101938,32849
209172,32849
209173,32849
209174,32849
209175,32849
209176,32849
209179,32859
209180,32859
209181,32859
209182,32859
209183,32859
209090,32764
209091,32764
209094,32764
209095,32764
551155,32764
209102,32763
209103,32763
209104,32763
209112,32839
503177,32838
209111,32791
209114,32791
209115,32791
209116,32791
209117,32791
209158,32833
209159,32833
209160,32833
208883,32273
208884,32273
208885,32273
208886,32273
208887,32273
208888,32273
208889,32273
208890,32273
208891,32611
208893,32273
208894,32273
208895,32273
208896,32273
208897,32273
208898,32273
208899,32273
208900,32611
200472,32870
201976,32870
201977,32870
201978,32870
201979,32870
201980,32870
201981,32870
201982,32870
201983,32870
200473,32893
201985,32893
201986,32893
201987,32893
200474,33023
201990,33023
201991,33023
201992,33023
200515,32705
209034,32705
209035,32705
209036,32705
209037,32705
200516,32714
209041,32714
209042,32714
209043,32714
209046,32714
209048,32704
209049,32704
209050,32704
209051,32704
209053,32762
200517,32733
209059,32733
209060,32733
209061,32733
209062,32733
209044,32704
209064,32704
209065,32704
209066,32704
209067,32704
209068,32762
562179,32739
200519,32751
200520,32751
209080,32751
209081,32751
209038,32711
209039,32712
209083,32704
209084,32704
209085,32704
209086,32704
209087,32762
208665,32303
208666,32303
208667,32303
208668,32303
208670,32308
208671,32308
208672,32308
208673,32308
208675,32313
208676,32313
208677,32313
208678,32313
208679,32313
208680,32313
208681,32313
208683,32321
208684,32321
208685,32321
208687,32325
208688,32325
208689,32325
208690,32325
208692,32330
208693,32330
208694,32330
208695,32330
208696,32330
208701,32339
208702,32339
208703,32339
503174,32339
208705,32344
208706,32344
208707,32344
208708,32344
208710,32349
208711,32349
208712,32349
208713,32349
208714,32349
208716,32355
208717,32355
208718,32355
208719,32355
562173,32355
208728,32368
208729,32367
208730,32367
208731,32467
208733,32382
208734,32382
208735,32382
208736,32382
568636,32382
200483,32387
208738,32387
208739,32387
405419,32387
208741,32392
208742,32392
208743,32392
208746,32392
405420,32392
208748,32398
208749,32398
208750,32398
208751,32398
208752,32398
208754,32398
405421,32398
200487,32421
208771,32421
208772,32421
208773,32421
208788,32438
208790,32438
405422,32438
405423,32438
200486,32443
208792,32443
208793,32443
208794,32443
208795,32443
208796,32443
208797,32443
208798,32443
208799,32443
208800,32443
208802,32455
208803,32455
208804,32455
208805,32455
208806,32455
568637,32455
568638,32455
208808,32367
208809,32367
208811,32467
405425,32367
216745,32373
216746,32373
